,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4022,20,0.3.4,1613606996253,4 months ago,0.2405824269,0.3766318684,0.03260519592,0.331945851,5.64E-08,,,,,,
4023,1.5.0,1593201056918,,0.2272721234,0.5037773491,0.003506770168,0.2140329974,5.64E-08,,,,,,,
4024,0.4.2,1478210878853,5 years ago,0.2434316549,0.7006644191,0.002804415415,0.09214509658,5.63E-08,,,,,,,
4025,1.0.12,1584456585470,,0.233165798,0.471930742,0.02611566863,0.2355602612,5.62E-08,,,,,,,
4026,0.3.10,1618628762501,2 months ago,0.227609669,0.3145752284,0.04734409666,0.3333333333,5.62E-08,,,,,,,
4027,1.1.6,1621416484391,18 days ago,0.2409882243,0.3888337533,0.02207084916,0.3331808603,5.62E-08,,,,,,,
4028,1.1.1,1592343830803,,0.250442412,0.4843127847,0.003116635131,0.2973078694,5.61E-08,,,,,,,
4029,1.0.0-alpha.18,1599055754708,9 months ago,0.2377018425,0.4422863073,0.002737703007,0.2973078694,5.60E-08,,,,,,,
4030,1.2.9,1607368167316,6 months ago,0.2512527378,0.4480388394,0.003528660612,0.3303030135,5.60E-08,,,,,,,
4031,1.1.0,1456579937449,5 years ago,0.252440732,0.8389705431,0.002141625927,0,5.58E-08,,,,,,,
4032,0xc,2.0.4,1591992016815,0.2525956133,0.4589182974,0.003183350104,0.3251598616,5.57E-08,,,,,,,
4033,1.0.0,1597271379269,10 months ago,0.2294197027,0.4881620173,0.001500017322,0.2355602612,5.57E-08,,,,,,,
4034,0.1.3,1615557259653,3 months ago,0.2384813055,0.4013419427,0.004377077548,0.3329907015,5.56E-08,,,,,,,
4035,0.0.5,1587389259731,,0.24185204,0.7374067225,0.003143622305,0.05579930138,5.54E-08,,,,,,,
4036,0.1.1,1465186298280,5 years ago,0.2280147415,0.758159715,0.001619505593,0,5.54E-08,,,,,,,
4037,1.1.0,1456581201422,5 years ago,0.2523422816,0.8389705431,0.001860339134,0,5.54E-08,,,,,,,
4038,0.1.122,1622796588371,2 days ago,0.2587961854,0.4469576058,0.02297781984,0.3333333333,5.54E-08,,,,,,,
4039,1.0.2,1524186295928,3 years ago,0.2298626527,0.742819061,0.02004838387,0,5.52E-08,,,,,,,
4040,0.8.6,1581496427016,,0.2616669641,0.6829844245,0.002820675085,0.1593840014,5.52E-08,10365,20,206,,,,
4041,206,1.0.1,1592734348478,0.2313956912,0.4480388394,0.002884155804,0.2742130996,5.52E-08,,,,,,,
4042,20,1.2.1,1622210189573,9 days ago,0.2464091662,0.4267800502,0.005155352575,0.333059365,5.51E-08,,,,,,
4043,1.0.0,1465071349566,5 years ago,0.226132824,0.752418579,0.001163572364,0,5.50E-08,,,,,,,
4044,0.2.36,1545906055581,2 years ago,99xtechnology.com,0.2412868524,0.7979947853,0.005395476481,0,5.50E-08,,,,,,
4045,0.0.2,1622742144137,3 days ago,0.2524883565,0.4469576058,0.004955451769,0.3333333333,5.50E-08,,,,,,,
4046,1.7.20,1556980160000,2 years ago,0.230148083,0.7652708535,0.001619505593,0,5.48E-08,,,,,,,
4047,1.1.0,1557867329693,2 years ago,0.2546605813,0.7842345644,0.03672708367,0.01867352214,5.47E-08,,,,,,,
4048,0.0.1,1611709027423,4 months ago,0.2356181411,0.3954462644,0.002294897092,0.331945851,5.45E-08,,,,,,,
4049,0.0.50,1613192741000,4 months ago,0.2329331984,0.3784758025,0.007782259896,0.3333333333,5.45E-08,,,,,,,
4050,0.1.45,1622796550011,2 days ago,0.2570772955,0.4469576058,0.01806670598,0.3333333333,5.45E-08,,,,,,,
4051,0.1.1,1468294644734,5 years ago,0.2347031589,0.7583674853,0.02055118086,0,5.44E-08,,,,,,,
4052,2.1.6,1620931316614,24 days ago,0.2588979041,0.4589182974,0.01301642355,0.3333333333,5.44E-08,,,,,,,
4053,0.0.1,1433975204918,6 years ago,0.2361987848,0.7313584479,0.04797500111,0,5.43E-08,,,,,,,
4054,1.0.0,1595551924354,10 months ago,0.2375229049,0.469551416,0.001951129069,0.2742130996,5.43E-08,,,,,,,
4055,1.0.0-alpha.4,1621608117741,16 days ago,0.2538748263,0.4469576058,0.008916793842,0.3333333333,5.42E-08,,,,,,,
4056,1.0.1,1467730145465,5 years ago,0.2543883772,0.8457194375,0.00192155988,0,5.41E-08,,,,,,,
4057,6.8.0,1616667648197,2 months ago,0.2547757062,0.4403008045,0.01858404861,0.331945851,5.40E-08,,,,,,,
4058,0.1.2,1455752979904,5 years ago,0.2299460524,0.7533101619,0.01129429668,0,5.39E-08,,,,,,,
4059,1.0.9,1547238486700,2 years ago,0.2215346191,0.7349268312,0.003018770682,0,5.38E-08,,,,,,,
4060,1.1.0,1550799726462,2 years ago,0.2453755952,0.8153754151,0.002179916319,0,5.38E-08,10365,20,207,,,,
4061,207,1.0.2,1621604937626,16 days ago,0.2353334255,0.3888337533,0.007149290473,0.331945851,5.38E-08,,,,,,
4062,20,0.2.7,1609147745703,5 months ago,0.2529439346,0.4469576058,0.006372826371,0.3332176102,5.37E-08,,,,,,
4063,1.2.2,1596276792383,10 months ago,0.2405426333,0.5037773491,0.002063241304,0.2533922688,5.35E-08,,,,,,,
4064,0.1.1,1580388006363,,0.2523622258,0.7523075819,0.002087545169,0.07411231553,5.35E-08,,,,,,,
4065,1.1.0,1609607587408,5 months ago,0.2496041323,0.4415295197,0.001710088195,0.3329907015,5.34E-08,,,,,,,
4066,1.0.2,1566180624835,2 years ago,0.2309892649,0.5393668814,0.009064036247,0.1885908222,5.34E-08,,,,,,,
4067,0.2.2,1606747238510,6 months ago,0.23405775,0.389686382,0.002508670044,0.3322108596,5.33E-08,,,,,,,
4068,1.0.25,1619451519777,,0.2539071922,0.4267800502,0.02630431562,0.3333333333,5.32E-08,,,,,,,
4069,1.0.2,1592763215825,,0.235698538,0.509022859,0.001558825269,0.2355602612,5.30E-08,,,,,,,
4070,0.0.27,1606056449650,6 months ago,0.2490692044,0.4372450149,0.004127490006,0.3327173669,5.29E-08,,,,,,,
4071,0.4.1,1391630647611,7 years ago,0.2366921349,0.758159715,0.02641205826,0,5.28E-08,,,,,,,
4072,1.0.1,1529526614868,3 years ago,0.2405293431,0.799631099,0.001828609694,0,5.26E-08,,,,,,,
4073,0.0.2,1575296440665,2 years ago,0.2260722645,0.6569581386,0.02701447831,0.05579930138,5.26E-08,,,,,,,
4074,0.1.1,1614038578372,3 months ago,0.2329705103,0.3916423742,0.002238945826,0.3276976199,5.25E-08,,,,,,,
4075,1.0.1,1517584532386,3 years ago,0.2377664292,0.7906653409,0.001619505593,0,5.24E-08,,,,,,,
4076,0.2.2,1619254008122,,0.2394604845,0.3954462644,0.0118855385,0.3333333333,5.24E-08,,,,,,,
4077,0.3.1,1620426690136,,0.2534394381,0.4469576058,0.007672827618,0.3333333333,5.24E-08,,,,,,,
4078,0.0.3,1472296206585,5 years ago,0.2375135714,0.7680800762,0.02025585286,0,5.23E-08,,,,,,,
4079,0.0.2,1580396419484,,0.2403018369,0.7126966483,0.001581519939,0.07411231553,5.23E-08,,,,,,,
4080,0.0.20,1609507440410,5 months ago,0.233638715,0.3804527218,0.008278473555,0.3331583793,5.22E-08,10365,20,208,,,,
4081,208,1.0.5,1599560408431,9 months ago,0.250213058,0.4517516352,0.002518902429,0.3251598616,5.22E-08,,,,,,
4082,20,0.1.1,1616449410265,2 months ago,0.2376649779,0.3954462644,0.006755519752,0.3333333333,5.22E-08,,,,,,
4083,0.0.4,1434328222607,6 years ago,0.2243966749,0.7455818015,0.002063241304,0,5.21E-08,,,,,,,
4084,0.1.0,1618251168247,2 months ago,0.2461978418,0.426498252,0.004807402602,0.3330450722,5.20E-08,,,,,,,
4085,0.3.0,1499347200666,4 years ago,0.2219589114,0.7362428886,0.003102985335,0,5.19E-08,,,,,,,
4086,3.6.0,1621961757184,12 days ago,0.2589986842,0.4267800502,0.04085143572,0.3333333333,5.18E-08,,,,,,,
4088,0.5.1,1604319741617,7 months ago,0.2513769402,0.4469576058,0.003685484837,0.331427825,5.17E-08,,,,,,,
4089,1.0.2,1594084098977,,0.2612392382,0.5213815122,0.002191514997,0.2973078694,5.16E-08,,,,,,,
4090,1.1.4,1511736191000,4 years ago,0.2400130273,0.7969100024,0.0026857901,0,5.15E-08,,,,,,,
4091,0.0.4,1509721402062,4 years ago,0.2491090194,0.8281215783,0.00192155988,0,5.15E-08,,,,,,,
4092,0.1.3,1461799278553,5 years ago,0.2363422311,0.7313584479,0.04838484791,0,5.15E-08,,,,,,,
4093,3.0.0,1513933836041,3 years ago,0.2506747048,0.7771286533,0.05010316795,0,5.13E-08,,,,,,,
4094,0.4.2,1615935070113,3 months ago,0.2472632197,0.4310541664,0.004885589805,0.3321057524,5.12E-08,,,,,,,
4095,1.1.0,1602184151580,8 months ago,0.2417691925,0.5999549442,0.002089871134,0.1744321553,5.11E-08,,,,,,,
4096,1.0.0-56,1541575480238,3 years ago,0.2431092776,0.7870969576,0.001269878733,0.01867352214,5.11E-08,,,,,,,
4097,0.0.7,1607914814336,6 months ago,0.2590942063,0.4750035664,0.003613845429,0.3295094013,5.11E-08,,,,,,,
4098,0.6.1,1617290396123,2 months ago,0.2404919884,0.4013419427,0.009779254134,0.3333333333,5.10E-08,,,,,,,
4099,3.0.88,1621605251420,16 days ago,0.2725124289,0.509022859,0.008968298645,0.3333333333,5.10E-08,,,,,,,
4100,0.0.12,1586488015868,,0.2605578425,0.7374067225,0.002590093326,0.1097979802,5.09E-08,10365,20,209,,,,
4101,0.3.1,1585432273174,,0.2575690591,0.7076944988,0.002353453548,0.1269628593,5.09E-08,,,,,,,
4102,1.0.19,1571174610188,2 years ago,0.2494013392,0.7349268312,0.008525655394,0.07411231553,5.09E-08,,,,,,,
4103,1.0.16,1613501861203,4 months ago,0.2508702607,0.4409329283,0.005496330066,0.3333333333,5.08E-08,,,,,,,
4104,0.3.13,1614277695483,3 months ago,0.2585861615,0.4372450149,0.0307028311,0.3333333319,5.08E-08,,,,,,,
4105,1.6.6,1475804983416,5 years ago,0.2346078523,0.7771286533,0.004197875299,0,5.08E-08,,,,,,,
4106,1.3.3,1555432453932,2 years ago,0.2286385857,0.7587277738,0.002915010196,0,5.08E-08,,,,,,,
4107,1.0.0,1515779768248,3 years ago,0.2386107451,0.7936688348,0.001457413212,0,5.07E-08,,,,,,,
4108,0.1.4,1553097321416,2 years ago,0.2477147883,0.8227048596,0.0025809441,0,5.07E-08,,,,,,,
4109,0.1.91,1618965036867,2 months ago,0.2573161163,0.4469576058,0.0187490512,0.3333333333,5.06E-08,,,,,,,
4110,1.1.0,1559058832737,2 years ago,0.2510022177,0.7906653409,0.002141625927,0.03729441811,5.06E-08,,,,,,,
4111,0.3.4,1543954137740,3 years ago,0.2402590807,0.7979947853,0.002458985865,0,5.06E-08,,,,,,,
4112,1.0.0,1597362082113,10 months ago,0.2413365542,0.5284874234,0.0009835309044,0.2355602612,5.06E-08,,,,,,,
4113,0.2.3,1595846854197,10 months ago,0.2478956613,0.4310541664,0.01363845673,0.3251598616,5.06E-08,,,,,,,
4114,1.0.6,1622673075005,4 days ago,0.2723835402,0.509022859,0.00860004517,0.3333333333,5.05E-08,,,,,,,
4115,0.5.0,1590516929827,,0.2408353561,0.7126966483,0.00310586065,0.07411231553,5.05E-08,,,,,,,
4116,0.0.14,1574049765531,2 years ago,0.238026531,0.7422562756,0.006561719804,0.03729441811,5.05E-08,,,,,,,
4117,0.2.6,1560344650388,2 years ago,0.2368084875,0.7224644131,0.001541165901,0.05579930138,5.04E-08,,,,,,,
4118,1.0.80,1612298611475,4 months ago,0.2448616925,0.4182574369,0.007765127987,0.3333333333,5.03E-08,,,,,,,
4119,5.7.0,1621861014250,13 days ago,0.2396937339,0.3888337533,0.01821983202,0.3333333333,5.03E-08,,,,,,,
4120,0.1.1,1621899574383,13 days ago,0.2394122738,0.4013419427,0.006694355249,0.3333333333,5.03E-08,10365,20,210,1UjUjXx_30hl9BbPEa8nupFQ6fpIaK6c893xGyTFuXg,,,
4121,1.1.2,1592937528994,,0.2416000953,0.5284874234,0.01201722325,0.2252795434,5.02E-08,,,,,,,
4122,0.7.2,1621066820675,22 days ago,0.2552904844,0.4310541664,0.0265930508,0.3333333333,5.02E-08,,,,,,,
4123,1.0.4,1583346955254,,0.2208917866,0.6246650184,0.03989293019,0.05579930138,5.02E-08,,,,,,,
4124,0.5.0,1614193608115,3 months ago,0.2372738714,0.4013419427,0.003439564614,0.3304784027,5.02E-08,,,,,,,
4125,0.4.0,1620026828806,,0.2493349618,0.4359037195,0.005420512154,0.3333333333,5.02E-08,,,,,,,
4126,0.4.0,1539279418350,3 years ago,0.225286372,0.7076944988,0.03708006401,0,5.02E-08,,,,,,,
4127,1.1.1,1563210786873,2 years ago,0.236401958,0.7400599258,0.003802668374,0.03729441811,5.01E-08,,,,,,,
4128,0.3.0,1440514214615,6 years ago,0.2368874651,0.7870969576,0.002166793809,0,5.01E-08,,,,,,,
4129,1.0.1,1597758301534,10 months ago,0.2588610265,0.5393668814,0.003075363398,0.2742130996,5.01E-08,,,,,,,
4130,0.1.3,1476645879497,5 years ago,0.2208516693,0.7335592607,0.002239688927,0,5.01E-08,,,,,,,
4131,1.0.10,1606184894124,6 months ago,0.2631466102,0.4843127847,0.003388880261,0.3333333333,5.01E-08,,,,,,,
4132,0.5.0,1612035070743,4 months ago,0.2598118276,0.4726070483,0.003895469689,0.3333322819,5.01E-08,,,,,,,
4133,0.4.9,1461898914013,5 years ago,0.2328104836,0.7723830686,0.003130180146,0,4.99E-08,,,,,,,
4134,3.4.5,1618411467611,2 months ago,0.2452120355,0.3925089103,0.03083627369,0.3333333333,4.98E-08,,,,,,,
4135,1.0.0,1435070444169,6 years ago,0.233587184,0.7759039722,0.002331406685,0,4.98E-08,,,,,,,
4136,1.0.1,1582556408997,,0.2350485406,0.6951863095,0.00158096389,0.07411231553,4.98E-08,,,,,,,
4137,1.2.7,1477840655569,5 years ago,0.2588782604,0.8604893518,0.002089871134,0,4.98E-08,,,,,,,
4138,0.3.0,1566442601269,2 years ago,0.2396572861,0.6868052779,0.003899768496,0.09214509658,4.97E-08,,,,,,,
4139,1.0.5,1519584715563,3 years ago,0.2418528864,0.8033074711,0.002458985865,0,4.97E-08,,,,,,,
4140,0.0.1,1618727838151,2 months ago,0.2372374571,0.3968498113,0.004330991505,0.3333333333,4.97E-08,10365,20,211,4WEBmBY63kvQbciyMQNV8mVD08_i7tRZzZ4urRYJ-NC,,,
4141,211,1.1.2,1620655996326,0.268120133,0.496671438,0.007005814175,0.3333333333,4.96E-08,,,,,,,
4142,20,6.2.0,1580922104987,0.2398045853,0.5037773491,0.05154509485,0.2018017068,4.95E-08,,,,,,,
4143,0.3.1,1619190785538,,0.2417202387,0.4013419427,0.01328854073,0.3333333333,4.94E-08,,,,,,,
4144,1.0.5,1615674365311,3 months ago,0.2474757101,0.428574275,0.006390745572,0.3333333333,4.93E-08,,,,,,,
4145,0.5.32-alpha.0,1618644540555,2 months ago,0.2449793542,0.3975952337,0.02581176418,0.3333333333,4.93E-08,,,,,,,
4146,1.0.1,1609921020451,5 months ago,0.2338922004,0.3888337533,0.00198665398,0.3329907015,4.93E-08,,,,,,,
4147,2.2.112,1622759373242,3 days ago,0.2522610215,0.4268589679,0.02153332705,0.3333333333,4.92E-08,,,,,,,
4148,1.0.21,1616434850662,2 months ago,0.2515013561,0.4480388394,0.004819589812,0.3297224224,4.92E-08,,,,,,,
4149,1.0.1,1603434263479,7 months ago,0.2328596678,0.452169403,0.003526462904,0.2742130996,4.92E-08,,,,,,,
4150,1.2.0,1402482371063,7 years ago,0.2416477954,0.8030239941,0.002115991947,0,4.92E-08,,,,,,,
4151,0.2.7,1574234974059,2 years ago,0.2332439777,0.4989920616,0.003143622305,0.2355602612,4.90E-08,,,,,,,
4152,0.0.9-0,1617290478762,2 months ago,0.2389001426,0.4013419427,0.005249828917,0.3333146278,4.90E-08,,,,,,,
4153,0.2.0,1456463467062,5 years ago,0.2447362944,0.8138982247,0.001619505593,0,4.90E-08,,,,,,,
4154,1.5.1,1573893735049,2 years ago,0.2309313972,0.433935215,0.02680178436,0.2610577377,4.90E-08,,,,,,,
4155,1.1.5,1578494712219,,0.2373710974,0.4589182974,0.005010470258,0.2798341246,4.89E-08,,,,,,,
4156,1.0.2,1602088505096,8 months ago,0.2574576299,0.509022859,0.001980051061,0.2973078694,4.89E-08,,,,,,,
4157,1.0.5,1453573464939,5 years ago,0.2216590102,0.7362503969,0.002239688927,0,4.89E-08,,,,,,,
4158,0.1.13,1622865778276,2 days ago,0.24976414,0.4310541664,0.01080349546,0.3333333333,4.89E-08,,,,,,,
4159,0.0.2,1607463964853,6 months ago,0.2502108205,0.4222475315,0.01997090131,0.3329907015,4.88E-08,,,,,,,
4160,0.4.2,1420171490909,6 years ago,0.2265260752,0.6986905755,0.04833972158,0,4.87E-08,10365,20,212,,,,
4161,212,0.0.1,1587835961066,0.2254584377,0.6850714398,0.001163572364,0.05579930138,4.86E-08,,,,,,,
4162,20,1.2.10,1579350040525,0.2427574408,0.7196414998,0.002644801137,0.07411231553,4.86E-08,,,,,,,
4163,0.0.1,1548655329698,2 years ago,0.227583968,0.7533101619,0.004545484058,0,4.84E-08,,,,,,,
4164,2.0.4,1589202515902,,0.224360891,0.6345853796,0.004955695324,0.09214509658,4.84E-08,,,,,,,
4165,0.3.2,1527897009761,3 years ago,0.2388735881,0.7929926359,0.002787992451,0,4.84E-08,,,,,,,
4166,0.1.14,1620215590950,,0.2321637253,0.3766318684,0.007164280451,0.3333333333,4.83E-08,,,,,,,
4167,0.0.6,1597008169969,10 months ago,0.246868395,0.5464790964,0.001367356112,0.2355602612,4.83E-08,,,,,,,
4168,0.0.1-dev4,1558623520475,2 years ago,0.2316772639,0.726505572,0.00192155988,0.03729441811,4.82E-08,,,,,,,
4169,1.0.4,1531259197821,3 years ago,0.2301339252,0.76477,0.002008357747,0,4.80E-08,,,,,,,
4170,1.0.0,1608128690992,6 months ago,0.2340241673,0.3888337533,0.003408552682,0.331945851,4.80E-08,,,,,,,
4171,18.3.2,1622563073863,5 days ago,0.2538014228,0.4469576058,0.008707069748,0.3333333333,4.79E-08,,,,,,,
4172,1.1.17,1528141134307,3 years ago,0.2311773971,0.7116118653,0.0505538215,0,4.79E-08,,,,,,,
4173,0.2.0,1478562186922,5 years ago,0.2443775909,0.7050328831,0.001762691783,0.09214509658,4.78E-08,,,,,,,
4174,0.0.4,1618020934818,2 months ago,0.2440643669,0.4201563387,0.00435997649,0.3328327814,4.78E-08,,,,,,,
4175,0.1.66,1622840570484,2 days ago,0.2553617379,0.4469576058,0.01316511289,0.3333333333,4.75E-08,,,,,,,
4176,0.8.1,1590096910821,,0.2213506509,0.6272459148,0.02067876004,0.07411231553,4.74E-08,,,,,,,
4177,0.8.1,1590096818738,,0.2212981628,0.6272459148,0.02052879402,0.07411231553,4.74E-08,,,,,,,
4178,0.1.7,1615149642874,3 months ago,0.2303566136,0.373352733,0.004901700687,0.3332434242,4.73E-08,,,,,,,
4179,0.1.34,1621990776411,12 days ago,0.2764010041,0.5163523035,0.01379613261,0.3333333333,4.72E-08,,,,,,,
4180,0.8.1,1590096893338,,0.2229690961,0.6272459148,0.02530288927,0.07411231553,4.71E-08,10365,20,213,,,,
4181,213,0.1.0,1606880309730,6 months ago,0.2498430721,0.4310541664,0.0110290158,0.3333333333,4.71E-08,,,,,,
4182,20,0.8.1,1590096835790,0.2212121403,0.6272459148,0.02028301548,0.07411231553,4.71E-08,,,,,,,
4183,0.0.7,1620771566862,,0.249084341,0.4230510973,0.01572098624,0.3333333333,4.70E-08,,,,,,,
4184,0.10.15,1615513284820,3 months ago,0.2529987161,0.4013419427,0.04559805113,0.3332480441,4.69E-08,,,,,,,
4185,1.5.17,1604080333860,7 months ago,0.2647258267,0.4861820767,0.006514655747,0.3331173547,4.69E-08,,,,,,,
4186,0.1.2,1449462238423,6 years ago,0.2192829515,0.7286000877,0.002008357747,0,4.68E-08,,,,,,,
4187,1.1.1,1578632732786,,0.2312833975,0.428574275,0.003993034736,0.2894672937,4.67E-08,,,,,,,
4188,0.0.2,1585236121154,,0.247789954,0.7374067225,0.001796076602,0.07411231553,4.65E-08,,,,,,,
4189,1.0.2,1605608603413,7 months ago,0.2464682314,0.4409329283,0.01502935488,0.3112230821,4.65E-08,,,,,,,
4190,1.0.6,1614178349875,3 months ago,0.2559177453,0.4559509264,0.0070451449,0.3333333333,4.65E-08,,,,,,,
4191,0.0.1,1617787101349,2 months ago,0.2442999525,0.4222475315,0.004127557561,0.331945851,4.64E-08,,,,,,,
4192,0.0.0-alpha.3,1522133653751,3 years ago,0.231262824,0.7680800762,0.002396574604,0,4.64E-08,,,,,,,
4193,0.5.4,1578594581872,,0.256344667,0.5300975033,0.00383094613,0.2742130996,4.63E-08,,,,,,,
4194,0.7.0,1618063043196,2 months ago,0.2554356485,0.4297324805,0.0281406792,0.3333333333,4.61E-08,,,,,,,
4195,0.0.3,1448852479905,6 years ago,0.228550274,0.7533101619,0.007306358209,0,4.61E-08,,,,,,,
4196,1.7.0,1583771965160,,0.2394901563,0.6452184982,0.00425030297,0.1269628593,4.61E-08,,,,,,,
4197,0.6.11,1558611366811,2 years ago,0.2225210904,0.6272459148,0.005990091964,0.09214509658,4.61E-08,,,,,,,
4198,1.1.0,1527761480978,3 years ago,0.2518209443,0.8348399795,0.003911286931,0,4.60E-08,,,,,,,
4199,0.0.5,1612098912574,4 months ago,0.2383790565,0.4013419427,0.003742305781,0.3333333333,4.60E-08,,,,,,,
4200,6.0.22,1617425271970,2 months ago,0.2511478697,0.4395406186,0.007482907062,0.3333333333,4.60E-08,10365,20,214,3QfIyL3LSHMqsDJt-5x2_NKC0mJkqNwVGfKfZGvE1rR,,,
4201,20,1.1.1,1610918662349,5 months ago,0.2347032069,0.389686382,0.003230358877,0.3333333333,4.58E-08,,,,,,
4202,3.1.1,1602104016034,8 months ago,0.2544080566,0.4409329283,0.03054922569,0.3183884259,4.58E-08,,,,,,,
4203,1.0.6,1553807365182,2 years ago,0.2379917134,0.7906653409,0.002263174784,0,4.58E-08,,,,,,,
4204,0.7.4-alpha.2,1593755352233,,0.2374548526,0.4930963833,0.02022813192,0.2355602612,4.58E-08,,,,,,,
4205,0.7.4-alpha.2,1593755364583,,0.2374244733,0.4930963833,0.02014133405,0.2355602612,4.57E-08,,,,,,,
4206,1.5.4,1620720914046,,0.2450735311,0.4225885603,0.004657989461,0.3333333333,4.56E-08,,,,,,,
4207,6.4.1,1593810603202,,0.2508863812,0.558439788,0.00259529528,0.2355602612,4.56E-08,,,,,,,
4208,2.1.0,1580505947257,,0.2017532451,0.4843127847,0.1240181809,0.03729441811,4.55E-08,,,,,,,
4209,0.0.37,1485972207572,4 years ago,0.2288185452,0.7027047468,0.05144891771,0,4.55E-08,,,,,,,
4210,0.0.4,1596646507404,10 months ago,0.2298556676,0.4013419427,0.001500017322,0.3112230821,4.54E-08,,,,,,,
4211,0.5.0,1622118770209,10 days ago,0.2477017154,0.4222475315,0.01245939797,0.3333333333,4.52E-08,,,,,,,
4212,1.0.10,1578041907133,,0.2462979378,0.5679231141,0.002884155804,0.2140329974,4.52E-08,,,,,,,
4213,0.8.1,1572391214185,2 years ago,0.2241801554,0.6222561629,0.06985788628,0.03729441811,4.52E-08,,,,,,,
4214,0.31.0,1455890904880,5 years ago,0.249575452,0.8248805928,0.006032211768,0,4.52E-08,,,,,,,
4215,0.0.5,1622916779239,,0.2456366089,0.4201563387,0.008351544689,0.3333333333,4.51E-08,,,,,,,
4216,1.0.0,1513028561120,3 years ago,0.2378301855,0.7910172649,0.001500017322,0,4.51E-08,,,,,,,
4217,3.3.5,1608580706400,6 months ago,0.2550941095,0.4439815852,0.01526591686,0.3330187515,4.51E-08,,,,,,,
4218,1.0.1,1610605795053,5 months ago,0.2333124865,0.3888337533,0.00137517909,0.331945851,4.51E-08,,,,,,,
4219,1.0.1,1610605719202,5 months ago,0.2333123314,0.3888337533,0.001374735842,0.331945851,4.51E-08,,,,,,,
4220,0.0.1,1499328219391,4 years ago,0.2182102899,0.7256176129,0.001500017322,0,4.51E-08,10365,20,215,,,,
4221,215,0.7.4-alpha.2,1593755352620,0.2355127214,0.4742819873,0.03080581084,0.2355602612,4.51E-08,,,,,,,
4222,0.0.1,1499328533063,4 years ago,0.2181953785,0.7256176129,0.001457413212,0,4.50E-08,,,,,,,
4223,1.85.0,1617783849289,2 months ago,0.2565882638,0.4589182974,0.006417451263,0.3333333333,4.50E-08,,,,,,,
4224,1.0.7,1618325918494,2 months ago,0.2571721923,0.4589182974,0.008085818378,0.3333333333,4.49E-08,,,,,,,
4225,1.0.7,1601326270140,8 months ago,0.2687024597,0.509022859,0.002737703007,0.3286783028,4.48E-08,,,,,,,
4226,1.1.1,1473042980217,5 years ago,0.230186197,0.7652708535,0.001728402707,0,4.48E-08,,,,,,,
4227,0.0.8,1432542924321,6 years ago,0.2208731681,0.7265088948,0.008344284872,0,4.47E-08,,,,,,,
4228,1.1.2,1585382107146,,0.2448134612,0.6779946726,0.008530761046,0.1097979802,4.47E-08,,,,,,,
4229,0.18.0,1614785852974,3 months ago,0.2306631303,0.3737829426,0.005661434286,0.3329907015,4.46E-08,,,,,,,
4230,1.0.1,1551860655576,2 years ago,0.2215567974,0.7349268312,0.003082137227,0,4.46E-08,,,,,,,
4231,0.0.2,1517670071457,3 years ago,0.2292665593,0.7076944988,0.0484520275,0,4.46E-08,,,,,,,
4232,0.2.13,1598626809176,9 months ago,0.2438235174,0.4469576058,0.002309019842,0.3112230821,4.45E-08,,,,,,,
4233,0.0.9,1499568488455,4 years ago,0.2190241539,0.7265088948,0.003061387108,0,4.45E-08,,,,,,,
4234,1.1.6,1618582665457,2 months ago,0.2473033827,0.428574275,0.005901535867,0.3333301789,4.45E-08,,,,,,,
4235,1.3.5,1621449843003,18 days ago,0.2766736153,0.5284874234,0.004636760482,0.3328700632,4.45E-08,,,,,,,
4236,2.0.0,1611991275161,4 months ago,0.2635799481,0.4877010303,0.002928748145,0.3321273635,4.45E-08,,,,,,,
4237,1.0.31,1508971204358,4 years ago,0.223735739,0.7430919401,0.002309019842,0,4.45E-08,,,,,,,
4238,1.0.12,1515735266800,3 years ago,0.248411895,0.8030239941,0.02144199068,0,4.45E-08,,,,,,,
4239,0.4.2,1605462564798,7 months ago,0.2435599587,0.4359037195,0.002458985865,0.3197948507,4.43E-08,,,,,,,
4240,0.0.1,1505236793356,4 years ago,0.2265180546,0.7533101619,0.001500017322,0,4.42E-08,10365,20,216,,,,
4241,216,0.0.26,1457654780433,5 years ago,0.241406128,0.7723830686,0.02768916417,0,4.42E-08,,,,,,
4242,20,0.0.6,1604149817499,7 months ago,0.2438760055,0.4469576058,0.002458985865,0.3112230821,4.41E-08,,,,,,
4243,1.2.0,1619111244885,,0.233788551,0.3789878377,0.009787237141,0.3333333333,4.41E-08,,,,,,,
4244,1.0.1,1562960879593,2 years ago,0.2460661775,0.428574275,0.002814826686,0.3328820162,4.41E-08,,,,,,,
4245,1.1.3,1615852714128,3 months ago,0.260496072,0.4711191776,0.007124720176,0.3333333333,4.41E-08,,,,,,,
4246,1.2.1,1485924131284,4 years ago,0.2293910242,0.6495214906,0.09867022001,0,4.41E-08,,,,,,,
4247,2.4.0,1480716937200,5 years ago,0.2422527388,0.7759039722,0.02709013468,0,4.40E-08,,,,,,,
4248,1.0.11,1559763869817,2 years ago,0.2456522247,0.706947482,0.003763418041,0.09214509658,4.40E-08,,,,,,,
4249,5.2.0,1538307705809,3 years ago,0.2385088543,0.7349268312,0.05151658545,0,4.40E-08,,,,,,,
